Timestamp (ms),Total Accel (m/s^2),Peak Acceleration from drop (m/s^2),Impact Duration(ms),Surface Type
109945,8.92
109949,8.92
109952,8.81
109955,8.85
109959,8.84
109961,8.88
109964,8.85
109967,8.80
109970,8.79
109973,8.91
109976,8.92
109979,8.78
109981,8.85
109984,8.88
109987,8.81
109990,8.88
109993,8.80
109995,8.84
109998,8.89
110001,8.80
110004,8.82
110006,8.77
110009,8.93
110012,8.76
110015,8.90
110017,8.79
110020,8.95
110023,8.75
110026,8.94
110029,8.83
110031,8.87
110034,8.94
110037,8.90
110040,8.89
110042,8.88
110045,8.85
110048,8.81
110051,8.85
110054,8.88
110057,8.93
110059,8.89
110062,8.88
110065,8.85
110068,8.89
110070,8.82
110073,8.85
110076,8.92
110079,8.89
110081,8.89
110084,8.81
110087,8.83
110090,8.88
110092,8.87
110095,8.85
110098,8.79
110101,8.90
110104,8.88
110106,8.84
110109,8.94
110112,8.74
110115,8.86
110118,8.89
110121,8.86
110124,8.90
110126,8.90
110129,8.81
110132,8.83
110135,8.84
110138,8.88
110143,8.93
110145,8.89
110148,8.88
110151,8.88
110153,8.94
110156,8.90
110159,8.88
110162,8.78
110165,8.84
110168,8.87
110171,8.78
110173,8.86
110176,8.81
110179,8.77
110182,8.91
110185,8.92
110188,8.80
110190,8.93
110193,8.90
110196,8.84
110199,8.96
110202,8.79
110205,8.91
110208,8.81
110210,8.82
110213,8.99
110216,8.79
110219,8.96
110222,8.85
110225,8.87
110228,8.90
110230,8.81
110233,8.83
110236,9.01
110239,8.84
110242,8.90
110244,8.95
110247,8.84
110250,8.82
110253,8.91
110256,8.78
110259,8.92
110261,8.93
110264,8.82
110267,8.92
110270,8.81
110273,8.87
110276,8.83
110279,8.82
110282,8.96
110284,8.80
110287,8.92
110290,8.82
110293,8.92
110295,8.84
110298,8.88
110301,8.81
110304,8.81
110306,8.87
110309,8.84
110312,8.93
110315,8.86
110318,8.98
110321,8.95
110323,8.90
110326,8.89
110329,8.81
110332,8.82
110336,8.85
110338,8.93
110341,8.93
110344,8.85
110347,8.87
110350,8.90
110353,8.83
110355,8.93
110358,8.82
110361,8.80
110364,8.86
110367,8.76
110370,8.98
110373,8.87
110376,8.84
110378,8.89
110381,8.86
110384,8.95
110387,8.86
110390,8.94
110393,8.87
110396,9.01
110399,8.83
110402,8.92
110405,8.93
110407,8.83
110410,8.82
110413,8.82
110417,8.74
110420,8.83
110423,8.85
110426,8.89
110429,8.84
110432,8.88
110434,8.75
110437,8.91
110440,8.95
110443,8.73
110446,8.91
110449,8.93
110452,8.82
110454,8.78
110457,8.82
110460,8.83
110463,8.96
110466,8.89
110469,8.88
110472,8.81
110475,8.84
110478,8.85
110481,8.91
110484,9.00
110487,8.79
110490,8.84
110493,8.96
110495,8.85
110498,8.91
110501,8.91
110504,8.83
110507,8.89
110509,8.81
110512,8.80
110515,8.98
110518,8.92
110521,8.96
110524,8.81
110527,8.89
110530,8.81
110533,8.81
110536,8.93
110539,8.81
110542,8.82
110545,8.90
110548,8.91
110551,8.81
110553,8.91
110556,8.99
110559,8.89
110562,8.91
110565,8.86
110568,8.87
110571,8.92
110573,8.87
110576,8.87
