Timestamp (ms),Total Accel (m/s^2),Peak Acceleration from drop (m/s^2),Impact Duration(ms),Surface Type
12758,1.82
12760,1.34
12763,1.05
12765,0.66
12768,0.92
12770,1.09
12773,0.51
12775,1.91
12778,1.22
12780,1.09
12783,1.09
12785,0.76
12787,1.05
12790,0.71
12792,1.24
12795,1.98
12797,0.47
12800,0.79
12802,1.03
12805,0.42
12807,1.05
12810,1.19
12812,1.00
12815,1.19
12817,0.89
12820,0.61
12822,1.07
12825,0.68
12827,1.16
12830,1.46
12832,0.41
12835,1.55
12837,1.34
12840,2.50
12842,0.50
12844,0.38
12847,2.37
12849,1.97
12852,0.86
12854,2.19
12857,0.52
12859,0.64
12862,2.51
12864,0.48
12867,0.89
12869,0.19
12872,0.54
12874,1.30
12877,1.60
12879,0.74
12882,0.58
12884,0.44
12887,0.56
12889,1.56
12892,0.80
12894,2.55
12897,1.69
12899,0.37
12901,1.13
12904,1.31
12906,0.40
12909,1.54
12911,1.68
12914,0.31
12916,1.42
12919,0.76
12921,0.66
12924,0.69
12926,1.51
12929,0.72
12931,0.78
12934,0.87
12936,0.84
12939,0.50
12941,1.09
12944,1.80
12946,0.22
12949,0.97
12951,0.73
12954,0.47
12956,0.95
12958,0.99
12961,0.56
12963,1.22
12966,0.44
12968,0.27
12971,1.31
12973,1.02
12976,0.49
12978,0.32
12981,1.73
12983,0.96
12986,0.19
12988,0.55
12991,1.19
12993,0.47
12996,0.79
12998,0.97
13001,0.26
13003,1.06
13006,1.57
13008,0.63
13011,6.78
13013,3.45
13015,2.15
13018,18.97
13020,12.84
13023,17.50
13025,41.79
13028,65.50
13030,169.85
13033,164.25
13035,171.57
13038,179.94
13040,140.07
13043,139.17
13045,47.36
13048,35.60
13050,21.18
13053,44.10
13055,138.19
13058,19.23
13060,72.05
13063,60.57
13065,158.09
13068,79.11
13070,59.58
13073,44.91
13075,27.04
13078,136.15
13080,82.74
13083,63.02
13085,42.65
13088,32.03
13090,40.28
13092,88.44
13095,66.00
13097,92.47
13100,100.87
13102,43.91
13105,11.06
13107,35.52
13110,64.09
13112,85.15
13115,55.77
13117,64.33
13120,61.39
13122,54.85
13125,28.37
13127,35.67
13130,35.06
13132,27.60
13135,33.43
13137,11.79
13140,12.80
13142,7.34,179.94,104,soft

