Timestamp (ms),Total Accel (m/s^2),Peak Acceleration from drop (m/s^2),Impact Duration(ms),Surface Type
69715,2.85
69717,18.34
69720,13.37
69722,5.95
69725,19.89
69727,16.97
69730,4.97
69732,10.77
69735,15.80
69737,10.00
69740,6.82
69742,16.82
69745,8.14
69747,5.47
69750,15.16
69752,14.24
69755,6.31
69757,10.71
69760,16.79
69762,7.72
69765,10.24
69767,17.26
69770,7.62
69772,6.82
69775,15.77
69777,12.39
69780,6.05
69782,13.14
69784,13.49
69787,6.34
69789,13.81
69792,15.85
69794,7.27
69797,9.96
69799,15.42
69802,9.89
69804,10.09
69807,15.11
69809,13.16
69812,8.59
69814,12.71
69817,13.45
69819,9.12
69822,12.37
69824,14.67
69827,8.97
69829,9.44
69832,14.12
69834,10.75
69837,9.44
69839,13.00
69842,11.27
69844,8.81
69847,12.63
69849,13.01
69852,9.18
69854,10.77
69856,13.13
69859,10.33
69861,10.40
69864,13.01
69866,10.09
69869,9.36
69871,12.68
69874,11.61
69876,9.28
69879,11.33
69881,11.57
69884,9.51
69886,11.18
69889,12.41
69891,9.79
69894,10.25
69896,12.24
69899,10.83
69901,9.75
69904,12.06
69906,11.65
69909,9.83
69911,10.71
69914,11.48
69916,10.12
69919,10.57
69921,11.62
69924,10.07
69926,9.84
69928,11.61
69931,10.78
69933,9.86
69936,11.07
69938,10.60
69941,9.58
69943,10.62
69946,10.84
69948,9.43
69951,9.70
69953,10.62
69956,9.64
69958,9.58
69961,10.43
69963,9.63
69966,9.22
69968,10.24
69971,9.97
69973,9.11
69976,9.61
69978,10.12
69981,9.15
69983,9.13
69986,9.97
69988,9.54
69990,9.05
69993,9.85
69995,9.45
69998,8.89
70000,9.55
70003,9.65
70005,8.83
70008,9.15
70010,9.47
70013,9.05
70015,9.18
70018,9.51
70020,8.98
70023,8.76
70025,9.24
70028,9.01
70030,8.60
70033,8.93
70035,8.86
70038,8.51
70040,8.82
70043,9.11
70045,8.46
70048,8.61
70050,9.06
70053,8.59
70055,8.49
70058,8.74
70060,8.76
70062,8.42
70065,8.62
70067,8.74
70070,8.39
70072,8.68
70075,8.80
70077,8.33
70080,8.46
70082,8.66
70085,8.45
70087,8.21
70090,8.48
70092,8.25
70095,8.32
70097,8.44
70100,8.53
70102,8.30
70105,8.36
70107,8.44
70110,8.35
70112,8.25
70115,8.47
70117,8.27
70120,8.15
70122,8.37
70125,8.29
70127,8.06
70129,8.22
70132,8.20
70134,8.07
70137,8.18
70139,8.25
70142,8.16
70144,8.18
70147,8.37
70149,8.21
70152,8.14
70154,8.24
70157,8.34
70159,8.01
70162,8.27
